Main,Sub1,number of tools 1,Sub2,number of tools 2
/genomics2-category,/pool-seq-category,118,/indel-detection2-category,7
/genomics2-category,/pool-seq-category,118,/population-genetic-analysis-category,8
/genomics2-category,/pool-seq-category,118,/genetic-mapping-category,9
/genomics2-category,/pool-seq-category,118,/snp-detection2-category,21
/genomics2-category,/pool-seq-category,118,/viral-population-reconstruction-category,26
/genomics2-category,/pool-seq-category,118,/demultiplexing-category,31
/genomics2-category,/population-genetic-databases-category,29,/positive-selection-data-category,7
/genomics2-category,/population-genetic-databases-category,29,/other-tools-11-category,22
/genomics2-category,/population-genomics-category,551,/epidemiologics-inference-category,0
/genomics2-category,/population-genomics-category,551,/familial-aggregation-analysis-category,3
/genomics2-category,/population-genomics-category,551,/haplotype-visualisation-category,3
/genomics2-category,/population-genomics-category,551,/reverse-ecology-category,4
/genomics2-category,/population-genomics-category,551,/cluster-analysis-and-visualization-category,8
/genomics2-category,/population-genomics-category,551,/geographic-assignment-category,10
/genomics2-category,/population-genomics-category,551,/haplotype-network-construction-category,11
/genomics2-category,/population-genomics-category,551,/identity-by-descent-category,16
/genomics2-category,/population-genomics-category,551,/pedigree-reconstruction-category,23
/genomics2-category,/population-genomics-category,551,/pedigree-drawing-category,33
/genomics2-category,/population-genomics-category,551,/genetic-ancestry-category,47
/genomics2-category,/population-genomics-category,551,/natural-selection-category,47
/genomics2-category,/population-genomics-category,551,/haplotype-phasing-category,48
/genomics2-category,/population-genomics-category,551,/unclassified-tools-10-category,65
/genomics2-category,/population-genomics-category,551,/population-structure-category,72
/genomics2-category,/population-genomics-category,551,/backwards-category,74
/genomics2-category,/population-genomics-category,551,/forwards-category,87
/proteomics-category,/post-translational-modification-databases-category,115,/phosphoglycerylation-data-category,0
/proteomics-category,/post-translational-modification-databases-category,115,/carbonylation-site-data-category,1
/proteomics-category,/post-translational-modification-databases-category,115,/n-myristoylation-data-category,1
/proteomics-category,/post-translational-modification-databases-category,115,/succinylation-data-category,1
/proteomics-category,/post-translational-modification-databases-category,115,/adp-ribosylation-site-data-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/crosstalk-data-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/hydroxylation-site-databases-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/oxidative-modification-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/palmitoylation-data-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/prenylation-data-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/prenylation-site-data-category,2
/proteomics-category,/post-translational-modification-databases-category,115,/dephosphorylation-site-data-category,3
/proteomics-category,/post-translational-modification-databases-category,115,/ptm-site-databases-category,3
/proteomics-category,/post-translational-modification-databases-category,115,/s-glutathionylation-site-data-category,3
/proteomics-category,/post-translational-modification-databases-category,115,/s-nitrosylation-site-data-category,4
/proteomics-category,/post-translational-modification-databases-category,115,/acetylation-site-data-category,9
/proteomics-category,/post-translational-modification-databases-category,115,/ubiquitination-site-data-category,10
/proteomics-category,/post-translational-modification-databases-category,115,/unclassified-data-1-category,10
/proteomics-category,/post-translational-modification-databases-category,115,/glycosylation-site-data-category,17
/proteomics-category,/post-translational-modification-databases-category,115,/phosphorylation-site-data-category,39
/proteomics-category,/protein-interaction-analysis-category,1938,/isoform-level-network-modeling-category,2
/proteomics-category,/protein-interaction-analysis-category,1938,/atp-binding-site-prediction-category,3
/proteomics-category,/protein-interaction-analysis-category,1938,/essential-protein-prediction-category,3
/proteomics-category,/protein-interaction-analysis-category,1938,/14-3-3-interactome-category,4
/proteomics-category,/protein-interaction-analysis-category,1938,/deregulated-subnetwork-detection-category,4
/proteomics-category,/protein-interaction-analysis-category,1938,/gpcr-ligand-docking-category,4
/proteomics-category,/protein-interaction-analysis-category,1938,/synthetic-lethality-prediction-category,5
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-protein-interaction-modulators-category,6
/proteomics-category,/protein-interaction-analysis-category,1938,/self-interacting-protein-prediction-category,6
/proteomics-category,/protein-interaction-analysis-category,1938,/de-novo-network-enrichment-category,7
/proteomics-category,/protein-interaction-analysis-category,1938,/helix-helix-interaction-prediction-category,8
/proteomics-category,/protein-interaction-analysis-category,1938,/interaction-confidence-scoring-category,9
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-peptide-docking-category,11
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-similarity-network-generation-category,12
/proteomics-category,/protein-interaction-analysis-category,1938,/kinase-substrate-relationship-inference-category,14
/proteomics-category,/protein-interaction-analysis-category,1938,/pathway-crosstalk-network-prediction-category,17
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-metal-site-prediction-category,17
/proteomics-category,/protein-interaction-analysis-category,1938,/differential-networks-category,18
/proteomics-category,/protein-interaction-analysis-category,1938,/network-querying-category,20
/proteomics-category,/protein-interaction-analysis-category,1938,/host-pathogen-interaction-inference-category,25
/proteomics-category,/protein-interaction-analysis-category,1938,/driver-pathways-category,29
/proteomics-category,/protein-interaction-analysis-category,1938,/network-motif-detection-category,32
/proteomics-category,/protein-interaction-analysis-category,1938,/peptide-binding-site-prediction-category,33
/proteomics-category,/protein-interaction-analysis-category,1938,/subnetwork-search-category,34
/proteomics-category,/protein-interaction-analysis-category,1938,/other-tools-3-category,35
/proteomics-category,/protein-interaction-analysis-category,1938,/network-alignment-category,37
/proteomics-category,/protein-interaction-analysis-category,1938,/module-extraction-category,40
/proteomics-category,/protein-interaction-analysis-category,1938,/global-network-alignment-category,45
/proteomics-category,/protein-interaction-analysis-category,1938,/centrality-exploration-biochemical-network-category,47
/proteomics-category,/protein-interaction-analysis-category,1938,/pocket-detection-category,57
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-complex-prediction-category,59
/proteomics-category,/protein-interaction-analysis-category,1938,/signaling-pathways-category,63
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-protein-docking-category,86
/proteomics-category,/protein-interaction-analysis-category,1938,/multi-omic-data-integration-category,87
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-dna-interaction-prediction-category,99
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-rna-interactions-category,111
/proteomics-category,/protein-interaction-analysis-category,1938,/drug-targets-category,114
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-protein-interaction-prediction-category,185
/proteomics-category,/protein-interaction-analysis-category,1938,/protein-ligand-docking-category,190
/proteomics-category,/protein-interaction-analysis-category,1938,/gene-regulatory-networks-category,360
/proteomics-category,/protein-interaction-databases-category,492,/protein-disease-interaction-data-category,1
/proteomics-category,/protein-interaction-databases-category,492,/intercellular-signaling-category,3
/proteomics-category,/protein-interaction-databases-category,492,/protein-protein-interaction-modulator-data-category,3
/proteomics-category,/protein-interaction-databases-category,492,/phosphorylation-networks-category,5
/proteomics-category,/protein-interaction-databases-category,492,/multi-omic-data-category,7
/proteomics-category,/protein-interaction-databases-category,492,/unclassified-data-6-category,8
/proteomics-category,/protein-interaction-databases-category,492,/protein-metal-binding-data-category,9
/proteomics-category,/protein-interaction-databases-category,492,/ubiquitin-mediated-signalling-category,9
/proteomics-category,/protein-interaction-databases-category,492,/gpcr-ligand-interactions-category,14
/proteomics-category,/protein-interaction-databases-category,492,/cell-cycle-category,15
/proteomics-category,/protein-interaction-databases-category,492,/cell-deaths-category,15
/proteomics-category,/protein-interaction-databases-category,492,/protein-dna-interaction-data-category,18
/proteomics-category,/protein-interaction-databases-category,492,/protein-rna-interaction-data-category,18
/proteomics-category,/protein-interaction-databases-category,492,/host-pathogen-interactions-category,29
/proteomics-category,/protein-interaction-databases-category,492,/signaling-pathway-crosstalk-data-category,38
/proteomics-category,/protein-interaction-databases-category,492,/protein-ligand-data-category,39
/proteomics-category,/protein-interaction-databases-category,492,/drug-target-interaction-data-category,49
/proteomics-category,/protein-interaction-databases-category,492,/ppis-category,212
/proteomics-category,/protein-sequence-analysis-category,1856,/chloroplast-protein-prediction-category,1
/proteomics-category,/protein-sequence-analysis-category,1856,/protein-identifier-category,1
/proteomics-category,/protein-sequence-analysis-category,1856,/multitasking-protein-prediction-category,2
/proteomics-category,/protein-sequence-analysis-category,1856,/q-n-enriched-prlds-category,2
/proteomics-category,/protein-sequence-analysis-category,1856,/catalytic-residue-prediction-category,3
/proteomics-category,/protein-sequence-analysis-category,1856,/transcriptional-regulatory-module-prediction-category,4
/proteomics-category,/protein-sequence-analysis-category,1856,/transcription-factor-prediction-category,4
/proteomics-category,/protein-sequence-analysis-category,1856,/hydropathy-plot-prediction-category,5
/proteomics-category,/protein-sequence-analysis-category,1856,/lcr-detection-category,5
/proteomics-category,/protein-sequence-analysis-category,1856,/phenotype-enrichment-analysis-category,5
/proteomics-category,/protein-sequence-analysis-category,1856,/backtranslation-category,6
/proteomics-category,/protein-sequence-analysis-category,1856,/nes-prediction-category,6
/proteomics-category,/protein-sequence-analysis-category,1856,/peptide-sequence-clustering-category,6
/proteomics-category,/protein-sequence-analysis-category,1856,/antifreeze-protein-prediction-category,7
